group_method,deployability,split,group_id,model_id,n_queries,mean_utility,utility_variance,quality_variance,ci_width_utility_95,samples_needed_for_0p03
benchmark_label,diagnostic_label,test,math500,qwen3-32b-awq-local,20,0.25,0.1973684210526316,0.1973684210526316,0.3894125129771229,843.0
benchmark_label,diagnostic_label,test,math500,qwen3-32b-awq-selfconsistency-n3-local,20,0.2,0.16842105263157894,0.16842105263157894,0.3597238707090408,719.0
benchmark_label,diagnostic_label,test,math500,qwen3-4b-local,20,0.3,0.2210526315789474,0.2210526315789474,0.41211546670167193,944.0
benchmark_label,diagnostic_label,test,math500,qwen3-8b-local,20,0.25,0.19736842105263155,0.19736842105263155,0.38941251297712287,843.0
benchmark_label,diagnostic_label,test,mbpp,deterministic_math_tool,20,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,test,mbpp,gemini-3.5-flash,20,0.08017993450330871,0.08962712548330633,0.09473684210526316,0.2624162972289143,383.0
benchmark_label,diagnostic_label,test,mbpp,gemini-3.5-flash-strong-solve,20,0.27439370815757913,0.33355002371098896,0.26052631578947366,0.5062342878723517,1424.0
benchmark_label,diagnostic_label,test,mbpp,gpt-5.5,20,0.275038577260942,0.4348708996307585,0.2394736842105263,0.5780311493373903,1857.0
benchmark_label,diagnostic_label,test,mbpp,qwen3-14b-awq-local,20,0.75,0.19736842105263155,0.19736842105263155,0.38941251297712287,843.0
benchmark_label,diagnostic_label,test,mbpp,qwen3-32b-awq-local,20,0.8,0.16842105263157894,0.16842105263157894,0.3597238707090408,719.0
benchmark_label,diagnostic_label,test,mbpp,qwen3-32b-awq-selfconsistency-n3-local,20,0.5,0.2631578947368421,0.2631578947368421,0.44965483838630105,1124.0
benchmark_label,diagnostic_label,test,mbpp,qwen3-4b-local,20,0.2,0.16842105263157894,0.16842105263157894,0.3597238707090408,719.0
benchmark_label,diagnostic_label,test,mbpp,qwen3-8b-local,20,0.2,0.16842105263157894,0.16842105263157894,0.3597238707090408,719.0
benchmark_label,diagnostic_label,test,mmlupro,deterministic_math_tool,20,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,test,mmlupro,gemini-3.5-flash,20,0.05483063494059829,0.08771576577633029,0.09473684210526315,0.25960311469870717,375.0
benchmark_label,diagnostic_label,test,mmlupro,gemini-3.5-flash-strong-solve,20,0.7465974251189972,0.1257994935214287,0.09473684210526313,0.3108926934850417,537.0
benchmark_label,diagnostic_label,test,mmlupro,gpt-5.5,20,-0.1907956348438527,0.2557125026567905,0.16842105263157897,0.44324827133477385,1092.0
benchmark_label,diagnostic_label,test,mmlupro,qwen3-14b-awq-local,20,0.55,0.2605263157894737,0.2605263157894737,0.4474009152285771,1113.0
benchmark_label,diagnostic_label,test,mmlupro,qwen3-32b-awq-local,20,0.6,0.2526315789473685,0.2526315789473685,0.44056996576802887,1079.0
benchmark_label,diagnostic_label,test,mmlupro,qwen3-32b-awq-selfconsistency-n3-local,20,0.3,0.2210526315789474,0.2210526315789474,0.41211546670167193,944.0
benchmark_label,diagnostic_label,test,mmlupro,qwen3-4b-local,20,0.15,0.13421052631578945,0.13421052631578945,0.3211177845883771,573.0
benchmark_label,diagnostic_label,test,mmlupro,qwen3-8b-local,20,0.05,0.04999999999999999,0.04999999999999999,0.19599999999999998,214.0
benchmark_label,diagnostic_label,train,aime,deterministic_math_tool,36,0.3333333333333333,0.22857142857142856,0.22857142857142856,0.31235307657272154,976.0
benchmark_label,diagnostic_label,train,aime,gemini-3.5-flash,36,0.03503579179727307,0.05510199755747168,0.053968253968253985,0.15336225590150315,236.0
benchmark_label,diagnostic_label,train,aime,gemini-3.5-flash-strong-solve,36,-0.08487437464795389,0.21366738628336265,0.19285714285714287,0.3019979085921266,913.0
benchmark_label,diagnostic_label,train,aime,gpt-5.5,36,-0.24772511509129183,0.30051963379976165,0.21825396825396823,0.3581551844297485,1283.0
benchmark_label,diagnostic_label,train,aime,qwen3-14b-awq-local,36,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,aime,qwen3-32b-awq-local,36,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,aime,qwen3-32b-awq-selfconsistency-n3-local,36,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,aime,qwen3-4b-local,36,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,aime,qwen3-8b-local,36,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,bbh,deterministic_math_tool,60,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,bbh,gemini-3.5-flash,60,0.7725395689021323,0.1733703853939281,0.15225988700564969,0.21071618709048975,741.0
benchmark_label,diagnostic_label,train,bbh,gemini-3.5-flash-strong-solve,60,0.7717804957883471,0.11961712701302128,0.09152542372881353,0.1750278368590213,511.0
benchmark_label,diagnostic_label,train,bbh,gpt-5.5,60,0.49349504878122197,0.3939343853447577,0.1522598870056497,0.31763063818849097,1682.0
benchmark_label,diagnostic_label,train,bbh,qwen3-14b-awq-local,60,0.6666666666666666,0.22598870056497167,0.22598870056497167,0.24057683347742848,965.0
benchmark_label,diagnostic_label,train,bbh,qwen3-32b-awq-local,39,0.8974358974358975,0.09446693657219972,0.09446693657219972,0.19292729693100413,404.0
benchmark_label,diagnostic_label,train,bbh,qwen3-32b-awq-selfconsistency-n3-local,60,0.75,0.19067796610169493,0.19067796610169493,0.22098393223283166,814.0
benchmark_label,diagnostic_label,train,bbh,qwen3-4b-local,38,0.868421052631579,0.1173541963015647,0.1173541963015647,0.21784298558754142,501.0
benchmark_label,diagnostic_label,train,bbh,qwen3-8b-local,60,0.5,0.25423728813559315,0.25423728813559315,0.25517026552241473,1086.0
benchmark_label,diagnostic_label,train,gpqa,deterministic_math_tool,60,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,gpqa,gemini-3.5-flash,60,0.07517365410910311,0.09122417670805215,0.09152542372881356,0.15284999122051074,390.0
benchmark_label,diagnostic_label,train,gpqa,gemini-3.5-flash-strong-solve,60,0.4798368911484337,0.21903709476735936,0.18192090395480232,0.2368477574671527,935.0
benchmark_label,diagnostic_label,train,gpqa,gpt-5.5,60,-0.4018328162824795,0.2065300839048676,0.15225988700564963,0.22998637210770256,882.0
benchmark_label,diagnostic_label,train,gpqa,qwen3-14b-awq-local,60,0.3,0.21355932203389832,0.21355932203389832,0.23386741137168923,912.0
benchmark_label,diagnostic_label,train,gpqa,qwen3-32b-awq-local,60,0.36666666666666664,0.23615819209039549,0.23615819209039549,0.24593024901849211,1009.0
benchmark_label,diagnostic_label,train,gpqa,qwen3-32b-awq-selfconsistency-n3-local,60,0.1,0.09152542372881356,0.09152542372881356,0.15310215931344887,391.0
benchmark_label,diagnostic_label,train,gpqa,qwen3-4b-local,60,0.06666666666666667,0.06327683615819207,0.06327683615819207,0.1273012945169348,271.0
benchmark_label,diagnostic_label,train,gpqa,qwen3-8b-local,60,0.2,0.16271186440677962,0.16271186440677962,0.2041362124179318,695.0
benchmark_label,diagnostic_label,train,gsm8k,deterministic_math_tool,60,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,gsm8k,gemini-3.5-flash,60,0.976901367174903,0.016958805720944617,0.016666666666666666,0.06590343848266737,73.0
benchmark_label,diagnostic_label,train,gsm8k,gemini-3.5-flash-strong-solve,60,0.9146080961456604,0.0033224184706479166,0.0,0.029170079187232287,15.0
benchmark_label,diagnostic_label,train,gsm8k,gpt-5.5,60,0.8927601190399409,0.003157815689186107,0.0,0.028438313067148634,14.0
benchmark_label,diagnostic_label,train,gsm8k,qwen3-14b-awq-local,60,0.36666666666666664,0.23615819209039554,0.23615819209039554,0.24593024901849217,1009.0
benchmark_label,diagnostic_label,train,gsm8k,qwen3-32b-awq-local,60,0.43333333333333335,0.24971751412429374,0.24971751412429374,0.2528919139685156,1066.0
benchmark_label,diagnostic_label,train,gsm8k,qwen3-32b-awq-selfconsistency-n3-local,60,0.4166666666666667,0.24717514124293785,0.24717514124293785,0.2516012748508865,1056.0
benchmark_label,diagnostic_label,train,gsm8k,qwen3-4b-local,60,0.7166666666666667,0.20649717514124288,0.20649717514124288,0.22996804821867445,882.0
benchmark_label,diagnostic_label,train,gsm8k,qwen3-8b-local,60,0.6833333333333333,0.22005649717514122,0.22005649717514122,0.23739826446262863,940.0
benchmark_label,diagnostic_label,train,humaneval,deterministic_math_tool,60,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,humaneval,gemini-3.5-flash,60,0.11172731399068665,0.1217548474742568,0.12966101694915252,0.1765849034802815,520.0
benchmark_label,diagnostic_label,train,humaneval,gemini-3.5-flash-strong-solve,60,0.6249466085871297,0.1916176167658115,0.14124293785310732,0.22152776147585376,818.0
benchmark_label,diagnostic_label,train,humaneval,gpt-5.5,60,0.6579812469632669,0.15462350328078867,0.09152542372881356,0.19899776384061502,661.0
benchmark_label,diagnostic_label,train,humaneval,qwen3-14b-awq-local,60,0.8,0.1627118644067797,0.1627118644067797,0.20413621241793187,695.0
benchmark_label,diagnostic_label,train,humaneval,qwen3-32b-awq-local,60,0.9166666666666666,0.07768361581920905,0.07768361581920905,0.14105067139886843,332.0
benchmark_label,diagnostic_label,train,humaneval,qwen3-32b-awq-selfconsistency-n3-local,60,0.8,0.16271186440677968,0.16271186440677968,0.20413621241793184,695.0
benchmark_label,diagnostic_label,train,humaneval,qwen3-4b-local,60,0.5333333333333333,0.2531073446327684,0.2531073446327684,0.2546025890338697,1081.0
benchmark_label,diagnostic_label,train,humaneval,qwen3-8b-local,60,0.6,0.24406779661016947,0.24406779661016947,0.25001477922416604,1042.0
benchmark_label,diagnostic_label,train,livemathbench,deterministic_math_tool,60,0.31666666666666665,0.2200564971751412,0.2200564971751412,0.23739826446262863,940.0
benchmark_label,diagnostic_label,train,livemathbench,gemini-3.5-flash,60,0.28406386652993304,0.21611039665885864,0.21355932203389832,0.2352600971697313,923.0
benchmark_label,diagnostic_label,train,livemathbench,gemini-3.5-flash-strong-solve,60,0.4467665644389411,0.26675705541131867,0.22005649717514122,0.26137762006569754,1139.0
benchmark_label,diagnostic_label,train,livemathbench,gpt-5.5,60,0.16693340202262563,0.39166061126254,0.2516949152542373,0.3167126357047951,1672.0
benchmark_label,diagnostic_label,train,livemathbench,qwen3-14b-awq-local,60,0.26666666666666666,0.19887005649717518,0.19887005649717518,0.22568107423818953,849.0
benchmark_label,diagnostic_label,train,livemathbench,qwen3-32b-awq-local,60,0.23333333333333334,0.18192090395480223,0.18192090395480223,0.21584984667321686,777.0
benchmark_label,diagnostic_label,train,livemathbench,qwen3-32b-awq-selfconsistency-n3-local,60,0.16666666666666666,0.14124293785310735,0.14124293785310735,0.1901926865149301,603.0
benchmark_label,diagnostic_label,train,livemathbench,qwen3-4b-local,60,0.21666666666666667,0.1725988700564972,0.1725988700564972,0.21024681039341037,737.0
benchmark_label,diagnostic_label,train,livemathbench,qwen3-8b-local,60,0.21666666666666667,0.1725988700564972,0.1725988700564972,0.21024681039341037,737.0
benchmark_label,diagnostic_label,train,math500,deterministic_math_tool,60,0.26666666666666666,0.1988700564971751,0.1988700564971751,0.22568107423818948,849.0
benchmark_label,diagnostic_label,train,math500,gemini-3.5-flash,60,0.6508312412122854,0.22864714280799706,0.22598870056497175,0.24198772197657764,976.0
benchmark_label,diagnostic_label,train,math500,gemini-3.5-flash-strong-solve,60,0.7022735712304737,0.1566326553055384,0.1175141242937853,0.20028646295107022,669.0
benchmark_label,diagnostic_label,train,math500,gpt-5.5,60,0.590784038822887,0.23563848734852444,0.12966101694915252,0.24565949510085316,1006.0
benchmark_label,diagnostic_label,train,math500,qwen3-14b-awq-local,60,0.43333333333333335,0.2497175141242937,0.2497175141242937,0.2528919139685156,1066.0
benchmark_label,diagnostic_label,train,math500,qwen3-32b-awq-local,60,0.4166666666666667,0.24717514124293782,0.24717514124293782,0.2516012748508865,1056.0
benchmark_label,diagnostic_label,train,math500,qwen3-32b-awq-selfconsistency-n3-local,60,0.3333333333333333,0.22598870056497178,0.22598870056497178,0.2405768334774285,965.0
benchmark_label,diagnostic_label,train,math500,qwen3-4b-local,60,0.4666666666666667,0.25310734463276835,0.25310734463276835,0.2546025890338697,1081.0
benchmark_label,diagnostic_label,train,math500,qwen3-8b-local,60,0.36666666666666664,0.23615819209039549,0.23615819209039549,0.24593024901849211,1009.0
benchmark_label,diagnostic_label,train,mbpp,deterministic_math_tool,60,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,mbpp,gemini-3.5-flash,60,0.12045251086774249,0.12609793988514015,0.12966101694915258,0.17970676964854987,539.0
benchmark_label,diagnostic_label,train,mbpp,gemini-3.5-flash-strong-solve,60,0.566803819511629,0.2511162151598404,0.17259887005649718,0.2535991656345426,1072.0
benchmark_label,diagnostic_label,train,mbpp,gpt-5.5,60,0.583985236639449,0.28475882646782735,0.1296610169491525,0.27005302044336965,1216.0
benchmark_label,diagnostic_label,train,mbpp,qwen3-14b-awq-local,59,0.7966101694915254,0.16481589713617772,0.16481589713617772,0.20718562060541315,704.0
benchmark_label,diagnostic_label,train,mbpp,qwen3-32b-awq-local,59,0.7966101694915254,0.16481589713617767,0.16481589713617767,0.2071856206054131,704.0
benchmark_label,diagnostic_label,train,mbpp,qwen3-32b-awq-selfconsistency-n3-local,59,0.7966101694915254,0.1648158971361777,0.1648158971361777,0.20718562060541312,704.0
benchmark_label,diagnostic_label,train,mbpp,qwen3-4b-local,59,0.2711864406779661,0.20105201636469905,0.20105201636469905,0.22883069399228703,859.0
benchmark_label,diagnostic_label,train,mbpp,qwen3-8b-local,59,0.2542372881355932,0.19286966686148446,0.19286966686148446,0.22412588959659024,824.0
benchmark_label,diagnostic_label,train,mmlupro,deterministic_math_tool,60,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,train,mmlupro,gemini-3.5-flash,60,0.07399437505643487,0.09877547705579676,0.10480225988700566,0.15905048939619748,422.0
benchmark_label,diagnostic_label,train,mmlupro,gemini-3.5-flash-strong-solve,60,0.7026278693097535,0.15490996465244364,0.11751412429378533,0.19918201394852023,662.0
benchmark_label,diagnostic_label,train,mmlupro,gpt-5.5,60,-0.05335237875641201,0.2999864103544943,0.22005649717514122,0.27717958005810667,1281.0
benchmark_label,diagnostic_label,train,mmlupro,qwen3-14b-awq-local,60,0.6,0.2440677966101695,0.2440677966101695,0.25001477922416604,1042.0
benchmark_label,diagnostic_label,train,mmlupro,qwen3-32b-awq-local,60,0.5,0.2542372881355932,0.2542372881355932,0.25517026552241473,1086.0
benchmark_label,diagnostic_label,train,mmlupro,qwen3-32b-awq-selfconsistency-n3-local,60,0.43333333333333335,0.24971751412429374,0.24971751412429374,0.2528919139685156,1066.0
benchmark_label,diagnostic_label,train,mmlupro,qwen3-4b-local,59,0.11864406779661017,0.10637054354178843,0.10637054354178843,0.1664449988190499,455.0
benchmark_label,diagnostic_label,train,mmlupro,qwen3-8b-local,60,0.06666666666666667,0.06327683615819207,0.06327683615819207,0.1273012945169348,271.0
benchmark_label,diagnostic_label,val,aime,deterministic_math_tool,12,0.4166666666666667,0.26515151515151514,0.26515151515151514,0.5826966222103519,1132.0
benchmark_label,diagnostic_label,val,aime,gemini-3.5-flash,12,-0.021615822884821275,1.559106141140297e-05,0.0,0.004468207004979576,1.0
benchmark_label,diagnostic_label,val,aime,gemini-3.5-flash-strong-solve,12,-0.17308941781793782,0.1621665869774871,0.15151515151515152,0.45569696090447154,693.0
benchmark_label,diagnostic_label,val,aime,gpt-5.5,12,-0.2351613929629485,0.3040725404264324,0.24242424242424246,0.6239992177618449,1298.0
benchmark_label,diagnostic_label,val,aime,qwen3-14b-awq-local,12,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,aime,qwen3-32b-awq-local,12,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,aime,qwen3-32b-awq-selfconsistency-n3-local,12,0.08333333333333333,0.08333333333333334,0.08333333333333334,0.3266666666666667,356.0
benchmark_label,diagnostic_label,val,aime,qwen3-4b-local,12,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,aime,qwen3-8b-local,12,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,bbh,deterministic_math_tool,20,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,bbh,gemini-3.5-flash,20,0.654794524689447,0.20391235899246438,0.19736842105263155,0.39581554247034084,871.0
benchmark_label,diagnostic_label,val,bbh,gemini-3.5-flash-strong-solve,20,0.49104300094810627,0.2437249592711275,0.22105263157894742,0.4327340530940368,1041.0
benchmark_label,diagnostic_label,val,bbh,gpt-5.5,20,0.24915355765385766,0.25628193710189384,0.19736842105263155,0.44374152151238566,1094.0
benchmark_label,diagnostic_label,val,bbh,qwen3-14b-awq-local,20,0.65,0.23947368421052637,0.23947368421052637,0.42894337744349387,1023.0
benchmark_label,diagnostic_label,val,bbh,qwen3-32b-awq-local,2,1.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,bbh,qwen3-32b-awq-selfconsistency-n3-local,20,0.55,0.2605263157894737,0.2605263157894737,0.4474009152285771,1113.0
benchmark_label,diagnostic_label,val,bbh,qwen3-4b-local,2,1.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,bbh,qwen3-8b-local,20,0.65,0.23947368421052637,0.23947368421052637,0.42894337744349387,1023.0
benchmark_label,diagnostic_label,val,gpqa,deterministic_math_tool,20,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,gpqa,gemini-3.5-flash,20,-0.02814849705893734,0.00010708880003139774,0.0,0.00907074786553587,1.0
benchmark_label,diagnostic_label,val,gpqa,gemini-3.5-flash-strong-solve,20,0.4586832577106154,0.2347457102489725,0.19736842105263158,0.42468791376549736,1002.0
benchmark_label,diagnostic_label,val,gpqa,gpt-5.5,20,-0.29575464700798465,0.28582384891444074,0.22105263157894733,0.4686194400555136,1221.0
benchmark_label,diagnostic_label,val,gpqa,qwen3-14b-awq-local,20,0.35,0.2394736842105263,0.2394736842105263,0.4289433774434938,1023.0
benchmark_label,diagnostic_label,val,gpqa,qwen3-32b-awq-local,20,0.4,0.25263157894736843,0.25263157894736843,0.4405699657680288,1079.0
benchmark_label,diagnostic_label,val,gpqa,qwen3-32b-awq-selfconsistency-n3-local,20,0.25,0.19736842105263158,0.19736842105263158,0.38941251297712287,843.0
benchmark_label,diagnostic_label,val,gpqa,qwen3-4b-local,20,0.25,0.1973684210526316,0.1973684210526316,0.3894125129771229,843.0
benchmark_label,diagnostic_label,val,gpqa,qwen3-8b-local,20,0.15,0.13421052631578947,0.13421052631578947,0.32111778458837714,573.0
benchmark_label,diagnostic_label,val,gsm8k,deterministic_math_tool,20,0.0,0.0,0.0,0.0,0.0
benchmark_label,diagnostic_label,val,gsm8k,gemini-3.5-flash,20,0.9431421481366821,0.05108747631719133,0.04999999999999999,0.19811998840103046,219.0
benchmark_label,diagnostic_label,val,gsm8k,gemini-3.5-flash-strong-solve,20,0.9155799891645063,0.0024958961940763145,0.0,0.04379094613995813,11.0
benchmark_label,diagnostic_label,val,gsm8k,gpt-5.5,20,0.8944871199514983,0.0020221483094935632,0.0,0.03941645581670293,9.0
